City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Dingle,PH,2022-06-12 06:25:42,10.9995,122.6711,88.97,61,38,5.41
292,Guhagar,IN,2022-06-12 06:25:42,17.4842,73.1929,80.2,84,100,8.23
293,Kilkenny,IE,2022-06-12 06:25:43,52.6542,-7.2522,53.58,89,23,10.0
294,Keflavik,IS,2022-06-12 06:25:43,64.0049,-22.5624,48.63,87,100,5.75
295,Xuddur,SO,2022-06-12 06:25:43,4.1213,43.8894,79.63,61,65,22.24
296,Hyeres,FR,2022-06-12 06:25:44,43.1167,6.1167,72.25,46,0,3.44
297,Kalabo,ZM,2022-06-12 06:25:44,-14.97,22.6814,54.05,69,2,5.77
298,Tonekabon,IR,2022-06-12 06:25:44,36.8163,50.8738,76.95,66,10,4.74
299,Sao Joao Del Rei,BR,2022-06-12 06:25:44,-21.1356,-44.2617,57.81,97,100,1.59
300,Riyadh,SA,2022-06-12 06:23:42,24.6877,46.7219,98.74,9,0,4.52
301,Kuytun,RU,2022-06-12 06:25:45,54.3419,101.5036,79.0,29,56,6.46
302,Nizwa,OM,2022-06-12 06:25:45,22.9333,57.5333,100.11,12,0,7.47
303,Nepomuceno,BR,2022-06-12 06:25:46,-21.2358,-45.2358,57.76,92,100,3.42
304,Matay,EG,2022-06-12 06:25:46,28.419,30.7792,85.23,32,0,12.24
305,Campina Verde,BR,2022-06-12 06:25:46,-19.5356,-49.4864,60.8,74,100,5.73
306,Opuwo,NA,2022-06-12 06:25:47,-18.0607,13.84,54.59,53,0,5.97
307,Codrington,AU,2022-06-12 06:25:47,-38.2667,141.9667,54.36,76,100,14.23
308,Jaciara,BR,2022-06-12 06:22:28,-15.9653,-54.9683,61.57,69,100,4.5
309,Ptichye,RU,2022-06-12 06:25:47,45.5168,41.7115,80.78,49,2,10.29
310,Gamba,GA,2022-06-12 06:25:48,-2.65,10.0,74.05,94,4,2.55
311,Talnakh,RU,2022-06-12 06:25:48,69.4865,88.3972,74.21,32,100,11.03
312,Mogadishu,SO,2022-06-12 06:25:48,2.0371,45.3438,84.07,70,40,19.57
313,Parana,AR,2022-06-12 06:23:37,-31.732,-60.5238,47.55,65,0,5.39
314,Bubaque,GW,2022-06-12 06:25:49,11.2833,-15.8333,80.15,80,87,12.26
315,Marawi,PH,2022-06-12 06:25:49,7.9986,124.2928,79.65,73,66,6.42
316,Aswan,EG,2022-06-12 06:25:49,24.0934,32.907,99.3,11,0,13.13
317,Maceio,BR,2022-06-12 06:23:58,-9.6658,-35.7353,72.84,94,40,3.44
318,Humpolec,CZ,2022-06-12 06:25:50,49.5415,15.3593,67.98,68,99,0.92
319,Koutsouras,GR,2022-06-12 06:25:51,35.0339,25.9469,74.1,69,4,4.72
320,Ponta Delgada,PT,2022-06-12 06:25:52,37.7333,-25.6667,62.51,88,20,16.11
321,Nefteyugansk,RU,2022-06-12 06:22:38,61.0998,72.6035,61.29,81,97,5.75
322,Sambava,MG,2022-06-12 06:25:53,-14.2667,50.1667,75.76,66,77,15.19
323,Veraval,IN,2022-06-12 06:25:55,20.9,70.3667,84.42,72,85,8.08
324,Sioux Lookout,CA,2022-06-12 06:25:55,50.1001,-91.917,55.47,62,20,6.91
325,Carnarvon,AU,2022-06-12 06:26:57,-24.8667,113.6333,73.71,56,17,9.66
326,Lekoni,GA,2022-06-12 06:26:57,-1.5843,14.2591,75.0,59,14,2.44
327,Bako,ET,2022-06-12 06:26:57,5.7833,36.5667,72.43,56,52,2.68
328,Quthing,LS,2022-06-12 06:26:58,-30.4,27.7003,45.12,54,89,2.68
329,Campbellsville,US,2022-06-12 06:26:58,37.3434,-85.3419,69.91,61,17,5.95
330,Sakakah,SA,2022-06-12 06:26:58,29.9697,40.2064,92.77,11,0,6.22
331,Tanout,NE,2022-06-12 06:26:58,14.9709,8.8879,82.63,45,46,11.34
332,Honningsvag,NO,2022-06-12 06:26:59,70.9821,25.9704,46.15,87,100,11.5
333,Gilgit,PK,2022-06-12 06:26:59,35.9221,74.3087,79.54,34,73,2.77
334,Les Cayes,HT,2022-06-12 06:26:59,18.2,-73.75,77.5,81,94,3.65
335,Sadasivpet,IN,2022-06-12 06:27:00,17.6212,77.9503,89.91,43,100,12.15
336,Nyrob,RU,2022-06-12 06:27:00,60.733,56.7202,56.32,57,92,10.18
337,Chadiza,ZM,2022-06-12 06:27:00,-14.0678,32.4392,55.15,75,3,5.06
338,Leh,IN,2022-06-12 06:27:01,34.1667,77.5833,57.38,38,81,4.07
339,Inhambane,MZ,2022-06-12 06:27:01,-23.865,35.3833,67.98,77,40,4.61
340,Havoysund,NO,2022-06-12 06:27:01,70.9963,24.6622,46.63,96,100,32.01
341,Kyotera,UG,2022-06-12 06:27:01,-0.6156,31.5175,68.41,77,93,4.74
342,Maltahohe,NA,2022-06-12 06:27:02,-24.8333,16.9833,52.54,44,6,8.19
343,Tazmalt,DZ,2022-06-12 06:27:02,36.3868,4.3989,73.63,30,0,1.45
344,Morlaix,FR,2022-06-12 06:27:02,48.5833,-4.0,58.06,94,75,2.3
345,Lucapa,AO,2022-06-12 06:27:03,-8.4192,20.7447,61.86,44,14,4.92
346,San Antonio,US,2022-06-12 06:25:43,29.4241,-98.4936,85.26,77,0,13.8
347,Forssa,FI,2022-06-12 06:27:03,60.8146,23.6215,61.99,65,73,7.36
348,Saquarema,BR,2022-06-12 06:27:03,-22.92,-42.5103,65.8,88,100,5.1
349,Lodwar,KE,2022-06-12 06:27:04,3.1191,35.5973,81.99,52,39,14.76
350,Kannapolis,US,2022-06-12 06:27:04,35.4874,-80.6217,73.26,90,40,0.0
351,Salinopolis,BR,2022-06-12 06:27:04,-0.6136,-47.3561,76.91,86,86,8.32
352,Antofagasta,CL,2022-06-12 06:27:05,-23.65,-70.4,56.48,76,33,4.45
353,Sembe,CG,2022-06-12 06:27:05,1.6481,14.5806,73.71,79,93,0.74
354,Barmer,IN,2022-06-12 06:27:05,25.75,71.3833,97.7,36,0,17.27
355,Khargone,IN,2022-06-12 06:27:06,21.8167,75.6,85.96,55,99,5.97
356,Asfi,MA,2022-06-12 06:27:06,32.2994,-9.2372,68.83,88,65,6.35
357,Saint-Augustin,CA,2022-06-12 06:27:06,51.226,-58.6502,53.4,78,22,11.05
358,Mporokoso,ZM,2022-06-12 06:25:36,-9.3727,30.125,60.4,61,4,10.13
359,Turbat,PK,2022-06-12 06:27:07,26.0023,63.044,93.11,48,26,3.78
360,Henties Bay,NA,2022-06-12 06:27:07,-22.116,14.2845,64.92,54,0,5.01
361,Teguise,ES,2022-06-12 06:27:07,29.0605,-13.564,66.42,78,40,11.5
362,Toronto,CA,2022-06-12 06:23:47,43.7001,-79.4163,62.37,88,20,5.75
363,Sao Felix Do Xingu,BR,2022-06-12 06:27:07,-6.6447,-51.995,69.78,94,59,1.41
364,Hualmay,PE,2022-06-12 06:27:08,-11.0964,-77.6139,61.77,85,21,7.29
365,Arlit,NE,2022-06-12 06:27:08,18.7369,7.3853,87.03,30,87,4.05
366,Fritzlar,DE,2022-06-12 06:27:09,51.1333,9.2833,64.22,88,66,1.86
367,Adana,TR,2022-06-12 06:27:09,36.985,35.2881,81.12,69,40,5.75
368,Zelenchukskaya,RU,2022-06-12 06:27:09,43.858,41.5894,70.05,53,75,4.0
369,Vila Velha,BR,2022-06-12 06:27:09,-20.3297,-40.2925,69.94,84,75,2.3
370,Skjervoy,NO,2022-06-12 06:27:10,70.0311,20.9714,46.4,92,100,10.02
371,Zemio,CF,2022-06-12 06:28:10,5.0314,25.1361,72.34,90,78,2.71
372,Muyezerskiy,RU,2022-06-12 06:28:10,63.9333,31.65,61.11,73,99,12.71
373,Bathsheba,BB,2022-06-12 06:28:11,13.2167,-59.5167,81.21,74,20,24.16
374,Gloucester,GB,2022-06-12 06:28:05,51.8657,-2.2431,57.94,76,29,3.0
375,Gonbad-E Qabus,IR,2022-06-12 06:28:11,37.25,55.1672,81.55,44,7,4.38
376,Thompson,CA,2022-06-12 06:28:11,55.7435,-97.8558,59.16,55,75,4.61
377,Hambantota,LK,2022-06-12 06:28:12,6.1241,81.1185,89.94,70,75,13.8
378,Hatod,IN,2022-06-12 06:28:12,22.8,75.7333,84.52,54,75,9.22
379,Kaoma,ZM,2022-06-12 06:28:12,-14.7833,24.8,53.87,67,1,7.49
380,Rioja,AR,2022-06-12 06:28:13,-29.4111,-66.8507,49.86,64,0,0.67
381,Port Blair,IN,2022-06-12 06:28:13,11.6667,92.75,87.84,66,75,10.36
382,Marsa Matruh,EG,2022-06-12 06:28:13,31.3525,27.2453,74.3,74,11,16.84
383,Urumqi,CN,2022-06-12 06:28:14,43.801,87.6005,94.15,12,0,11.18
384,Adrar,MR,2022-06-12 06:28:14,20.5022,-10.0711,85.08,19,7,10.38
385,Janauba,BR,2022-06-12 06:28:15,-15.8025,-43.3089,66.9,44,100,3.85
386,Toila,EE,2022-06-12 06:28:15,59.4236,27.5025,60.26,75,82,5.37
387,Lasa,IT,2022-06-12 06:28:15,46.6166,10.7002,62.37,50,0,4.52
388,Port Washington,US,2022-06-12 06:28:16,40.8257,-73.6982,66.79,73,40,8.05
389,Esfarayen,IR,2022-06-12 06:28:16,37.0765,57.5101,69.46,38,2,2.19
390,Tingi,TZ,2022-06-12 06:28:16,-11.3,35.0333,60.17,75,38,3.8
391,Nieuw Amsterdam,SR,2022-06-12 06:28:16,5.8833,-55.0833,77.02,91,40,5.14
392,Vagur,FO,2022-06-12 06:28:17,61.4732,-6.8119,48.7,95,100,21.3
393,Gvardeyskoye,RU,2022-06-12 06:28:17,43.6731,44.9589,76.86,41,4,9.95
394,Natal,BR,2022-06-12 06:28:17,-5.795,-35.2094,75.42,94,75,3.44
395,Bonthe,SL,2022-06-12 06:28:18,7.5264,-12.505,77.7,86,84,2.68
396,Havre-Saint-Pierre,CA,2022-06-12 06:28:18,50.2334,-63.5986,52.16,87,0,11.5
397,Manjacaze,MZ,2022-06-12 06:28:18,-24.7117,33.8828,63.3,81,0,2.86
398,Archdale,US,2022-06-12 06:28:19,35.9146,-79.972,71.87,88,91,5.26
399,Doha,QA,2022-06-12 06:26:48,25.2867,51.5333,102.18,27,0,18.41
400,Praia,CV,2022-06-12 06:28:19,14.9215,-23.5087,72.14,83,20,5.75
401,Cap Malheureux,MU,2022-06-12 06:28:19,-19.9842,57.6142,71.47,83,87,8.99
402,Millinocket,US,2022-06-12 06:25:40,45.6573,-68.7098,55.51,94,0,0.0
403,Dondo,MZ,2022-06-12 06:28:20,-19.6094,34.7431,67.51,92,69,6.35
404,Diamantino,BR,2022-06-12 06:28:20,-14.4086,-56.4461,60.4,87,99,5.7
405,Madimba,TZ,2022-06-12 06:28:20,-10.4,40.3333,73.9,73,3,13.62
406,Honavar,IN,2022-06-12 06:28:21,14.2833,74.45,83.08,71,100,6.31
407,Ugoofaaru,MV,2022-06-12 06:28:21,5.6667,73.0,83.44,75,88,14.94
408,Tabuk,PH,2022-06-12 06:28:21,17.4189,121.4443,89.6,61,92,4.03
409,Karlshamn,SE,2022-06-12 06:28:22,56.1706,14.8619,59.49,71,67,9.75
410,Tessalit,ML,2022-06-12 06:28:22,20.1986,1.0114,87.33,30,100,3.06
411,Cuprija,RS,2022-06-12 06:28:22,43.9275,21.37,62.35,95,85,8.12
412,Rutul,RU,2022-06-12 06:28:22,41.5357,47.4239,67.14,54,1,2.66
413,Zaltan,LY,2022-06-12 06:28:23,32.947,11.8665,74.19,64,0,11.83
414,Gornopravdinsk,RU,2022-06-12 06:28:23,60.05,69.9,57.4,96,100,4.07
415,Tarime,TZ,2022-06-12 06:28:23,-1.35,34.3667,66.38,80,52,5.61
416,Ambanja,MG,2022-06-12 06:28:24,-13.6833,48.45,77.34,55,27,2.86
417,Eldorado,BR,2022-06-12 06:28:24,-23.7869,-54.2836,46.08,76,100,5.79
418,Nachingwea,TZ,2022-06-12 06:28:24,-10.3833,38.7667,70.74,63,3,8.14
419,Vestmanna,FO,2022-06-12 06:28:25,62.1564,-7.1664,47.32,100,100,16.11
420,Sussex,US,2022-06-12 06:29:25,41.1834,-74.6663,60.08,81,0,1.01
421,Altay,CN,2022-06-12 06:29:25,47.8667,88.1167,86.97,23,65,7.16
422,Nassjo,SE,2022-06-12 06:29:26,57.6531,14.6968,56.32,65,54,10.11
423,Tab,HU,2022-06-12 06:29:26,46.7314,18.032,69.24,67,23,7.92
424,Norrtalje,SE,2022-06-12 06:29:26,59.758,18.705,60.03,59,82,11.16
425,Khvoynaya,RU,2022-06-12 06:29:26,58.9,34.5333,66.09,53,11,6.82
426,Mao,ES,2022-06-12 06:29:27,39.8885,4.2658,72.16,94,20,2.3
427,Torres,BR,2022-06-12 06:29:27,-29.3353,-49.7269,42.82,53,0,12.71
428,Sironj,IN,2022-06-12 06:29:27,24.1,77.7,96.37,34,86,10.0
429,Filadelfia,US,2022-06-12 06:26:54,39.9523,-75.1638,64.51,90,20,0.0
430,Ussel,FR,2022-06-12 06:29:28,45.55,2.3167,64.24,59,74,1.1
431,Rock Hill,US,2022-06-12 06:29:28,34.9249,-81.0251,73.58,85,40,5.75
432,Sechura,PE,2022-06-12 06:29:28,-5.5569,-80.8222,63.93,84,27,12.55
433,Talcahuano,CL,2022-06-12 06:26:30,-36.7167,-73.1167,47.88,87,100,4.61
434,General Pico,AR,2022-06-12 06:29:29,-35.6566,-63.7568,44.44,53,60,8.32
435,Goba,ET,2022-06-12 06:29:29,7.0167,39.9833,61.68,52,79,3.2
436,Abeche,TD,2022-06-12 06:29:29,13.8292,20.8324,86.02,49,0,13.8
437,Porto Walter,BR,2022-06-12 06:29:30,-8.2686,-72.7439,64.4,93,73,2.28
438,Amapa,BR,2022-06-12 06:29:30,1.0,-52.0,70.0,99,99,0.83
439,Puri,IN,2022-06-12 06:29:30,19.8,85.85,95.52,67,78,15.5
440,Faya,SA,2022-06-12 06:29:31,18.3851,42.4509,84.31,11,3,4.18
441,Taveta,KE,2022-06-12 06:29:31,-3.3963,37.6736,68.88,77,95,9.8
442,Irshava,UA,2022-06-12 06:29:31,48.3167,23.0385,67.39,68,29,7.7
443,Nouakchott,MR,2022-06-12 06:29:31,18.0858,-15.9785,78.73,61,29,8.16
444,Goderich,CA,2022-06-12 06:29:32,43.7501,-81.7165,59.92,88,100,5.75
445,The Valley,AI,2022-06-12 06:29:32,18.217,-63.0578,81.82,80,18,20.22
446,Almeirim,BR,2022-06-12 06:29:32,-1.5233,-52.5817,71.8,98,29,2.26
447,Barbosa Ferraz,BR,2022-06-12 06:29:33,-24.03,-52.0117,41.67,70,93,4.61
448,Tashla,RU,2022-06-12 06:29:33,51.7716,52.7427,66.72,59,20,14.29
449,Asosa,ET,2022-06-12 06:29:33,10.0667,34.5333,68.86,78,52,2.42
450,Koslan,RU,2022-06-12 06:29:34,63.4564,48.8989,55.85,39,1,9.08
451,Blagoveshchenka,RU,2022-06-12 06:29:34,52.8333,79.8667,79.61,33,26,12.26
452,Wawa,NG,2022-06-12 06:29:34,9.9022,4.4192,74.77,80,92,5.06
453,Ihosy,MG,2022-06-12 06:29:34,-22.4,46.1167,62.31,83,98,12.41
454,Pinillos,CO,2022-06-12 06:29:35,8.9193,-74.4677,73.6,98,100,1.5
455,Monrovia,LR,2022-06-12 06:29:35,6.3005,-10.7969,76.73,86,100,4.68
456,Fraserburgh,GB,2022-06-12 06:29:35,57.6874,-2.0184,56.43,77,80,18.32
457,Beloha,MG,2022-06-12 06:29:36,-25.1667,45.05,71.04,64,0,14.43
458,Bougouni,ML,2022-06-12 06:29:36,11.417,-7.479,79.61,62,63,2.64
459,Norton Shores,US,2022-06-12 06:29:36,43.1689,-86.2639,64.58,76,0,4.61
460,Hwange,ZW,2022-06-12 06:29:37,-18.3693,26.5019,56.84,72,0,2.35
461,Tshikapa,CD,2022-06-12 06:29:37,-6.4167,20.8,70.93,50,24,3.78
462,Liverpool,GB,2022-06-12 06:28:59,53.4106,-2.9779,58.14,76,40,16.11
463,Sturgeon Bay,US,2022-06-12 06:26:53,44.8342,-87.377,55.76,100,75,12.66
464,Skibbereen,IE,2022-06-12 06:30:37,51.55,-9.2667,56.1,80,4,14.23
465,Aruppukkottai,IN,2022-06-12 06:30:38,9.5167,78.1,95.43,38,100,2.48
466,Arroio Grande,BR,2022-06-12 06:30:38,-32.2375,-53.0869,42.13,46,0,14.45
467,Novo Aripuana,BR,2022-06-12 06:30:38,-5.1206,-60.3797,71.35,92,100,1.1
468,Kumba,CM,2022-06-12 06:30:39,4.6363,9.4469,74.25,91,42,2.64
469,Chulym,RU,2022-06-12 06:30:39,55.0997,80.9572,73.13,57,99,10.87
470,Nador,MA,2022-06-12 06:30:39,35.174,-2.9287,71.85,78,100,5.75
471,Guryevsk,RU,2022-06-12 06:30:40,54.2833,85.9333,82.06,44,98,10.49
472,Karonga,MW,2022-06-12 06:30:40,-9.9333,33.9333,73.6,65,23,9.13
473,Sarai,RU,2022-06-12 06:30:40,53.7458,41.0213,69.57,64,41,5.21
474,Kismayo,SO,2022-06-12 06:30:40,-0.3582,42.5454,81.09,73,100,15.75
475,Voyinka,UA,2022-06-12 06:30:41,45.8699,33.9914,80.74,41,72,17.58
476,Maamba,ZM,2022-06-12 06:30:42,-17.3667,27.15,63.79,59,0,3.67
477,Douentza,ML,2022-06-12 06:30:42,14.9951,-2.9517,86.81,46,12,13.49
478,Luanda,AO,2022-06-12 06:28:40,-8.8368,13.2343,68.74,83,11,6.42
479,San Ramon,US,2022-06-12 06:30:43,37.7799,-121.978,71.29,85,0,8.05
480,Zarate,AR,2022-06-12 06:30:06,-34.0981,-59.0286,41.85,63,0,3.0
481,Vodstroy,RU,2022-06-12 06:30:43,48.8416,44.5579,80.89,34,0,8.95
482,Saint-Denis,FR,2022-06-12 06:30:43,48.9167,2.3333,62.38,75,0,5.75
483,Mazagao,BR,2022-06-12 06:30:44,-0.115,-51.2894,77.05,98,56,1.5
484,Camacha,PT,2022-06-12 06:30:44,33.0833,-16.3333,62.02,82,40,10.36
485,Saint-Marc,HT,2022-06-12 06:30:44,19.1082,-72.6938,79.38,77,39,3.22
486,Montes Claros,BR,2022-06-12 06:27:08,-16.735,-43.8617,64.69,55,100,1.14
487,Santa Maria,BR,2022-06-12 06:27:27,-29.6842,-53.8069,38.28,76,0,6.26
488,Raudeberg,NO,2022-06-12 06:30:45,61.9875,5.1352,51.96,94,100,25.97
489,Chimbarongo,CL,2022-06-12 06:30:45,-34.7,-71.05,47.71,63,86,2.1
490,Georgiyevka,KZ,2022-06-12 06:30:45,43.0369,74.7114,84.24,30,0,13.42
491,Sal Rei,CV,2022-06-12 06:30:45,16.1833,-22.9167,72.0,88,0,13.49
492,Tomar Do Geru,BR,2022-06-12 06:30:46,-11.3733,-37.8406,68.29,98,85,2.01
493,Paso De Carrasco,UY,2022-06-12 06:30:46,-34.8603,-56.0522,49.95,77,0,0.0
494,Rundu,NA,2022-06-12 06:30:46,-17.9333,19.7667,60.1,50,0,8.01
495,Virginia Beach,US,2022-06-12 06:25:48,36.8529,-75.978,73.02,78,0,4.61
496,San Francisco,US,2022-06-12 06:25:47,37.7749,-122.4194,71.47,91,75,14.97
497,Mokolo,CM,2022-06-12 06:30:47,10.7398,13.8019,80.01,50,100,1.92
498,Enterprise,US,2022-06-12 06:30:47,36.0252,-115.2419,97.34,11,0,19.57
499,Riohacha,CO,2022-06-12 06:30:47,11.5444,-72.9072,77.31,91,100,7.96
500,Masuguru,TZ,2022-06-12 06:30:48,-11.3667,38.4167,76.01,53,0,5.28
501,Charlestown,AU,2022-06-12 06:30:48,-32.95,151.6667,63.1,52,4,5.99
502,Inongo,CD,2022-06-12 06:30:48,-1.95,18.2667,72.73,64,56,0.92
503,Tupelo,US,2022-06-12 06:28:55,34.2576,-88.7034,75.49,83,0,3.44
504,Hanumangarh,IN,2022-06-12 06:30:49,29.5833,74.3167,110.97,13,0,15.99
505,Olafsvik,IS,2022-06-12 06:30:49,64.8945,-23.7142,45.63,85,100,9.93
506,Marsh Harbour,BS,2022-06-12 06:30:49,26.5412,-77.0636,80.85,79,69,12.91
507,Sokolka,PL,2022-06-12 06:30:50,53.4072,23.5023,63.84,60,7,4.63
508,Senneterre,CA,2022-06-12 06:30:50,48.3835,-77.2328,49.89,97,100,3.94
509,Moose Factory,CA,2022-06-12 06:30:50,51.2585,-80.6094,48.2,93,100,4.61
510,Guayaramerin,BO,2022-06-12 06:31:51,-10.8368,-65.3614,57.92,81,84,3.15
511,Mariental,NA,2022-06-12 06:31:51,-24.6333,17.9667,58.33,39,0,15.1
512,Algiers,DZ,2022-06-12 06:28:17,36.7525,3.042,62.42,88,0,2.3
513,Ous,RU,2022-06-12 06:31:51,60.9058,61.5186,62.06,66,100,11.65
514,Barkly West,ZA,2022-06-12 06:31:52,-28.5354,24.5215,49.28,53,15,17.0
515,Kanel,SN,2022-06-12 06:31:52,15.4916,-13.1763,84.2,65,0,9.22
516,Diego De Almagro,CL,2022-06-12 06:31:53,-26.3667,-70.05,52.83,46,0,1.48
517,Trairi,BR,2022-06-12 06:27:57,-3.2778,-39.2689,72.79,93,63,5.32
518,San Cristobal,VE,2022-06-12 06:31:53,7.7669,-72.225,65.14,98,100,2.13
519,Mabaruma,GY,2022-06-12 06:31:54,8.2,-59.7833,72.99,98,100,4.32
520,Marquette,US,2022-06-12 06:31:54,46.5333,-87.6335,45.77,86,0,4.32
521,Boa Vista,BR,2022-06-12 06:31:54,2.8197,-60.6733,75.18,88,75,5.75
522,Kamenka,RU,2022-06-12 06:31:55,51.3223,42.7678,71.92,57,12,9.01
523,Great Yarmouth,GB,2022-06-12 06:31:55,52.6083,1.7305,57.45,78,69,12.46
524,High Rock,BS,2022-06-12 06:31:55,26.6208,-78.2833,78.82,76,9,7.58
525,Plymouth,US,2022-06-12 06:29:43,41.8334,-70.8328,66.67,85,0,0.0
526,Itororo,BR,2022-06-12 06:31:56,-15.1169,-40.0703,69.35,93,100,0.98
527,Constantine,DZ,2022-06-12 06:31:56,36.365,6.6147,63.81,48,0,2.3
528,Almaty,KZ,2022-06-12 06:31:56,43.25,76.95,84.11,35,75,8.95
529,Culpeper,US,2022-06-12 06:31:56,38.5004,-77.9664,65.61,95,75,0.0
530,Hamilton,US,2022-06-12 06:31:23,39.1834,-84.5333,68.99,93,100,3.44
531,Tankara,IN,2022-06-12 06:31:57,22.6667,70.7333,94.06,44,81,8.43
532,Los Angeles,US,2022-06-12 06:30:59,34.0522,-118.2437,76.62,79,0,6.91
533,Las Lomas,PA,2022-06-12 06:31:57,8.4333,-82.4,74.3,94,100,1.34
534,Sao Joao Da Barra,BR,2022-06-12 06:31:57,-21.6403,-41.0511,66.09,92,100,7.18
535,Mahibadhoo,MV,2022-06-12 06:31:58,3.7833,72.9667,83.8,73,100,12.77
536,Taoudenni,ML,2022-06-12 06:31:58,22.6783,-3.9836,91.53,33,4,14.27
537,Yelan,RU,2022-06-12 06:31:58,50.949,43.7378,73.11,54,10,10.16
538,Kuopio,FI,2022-06-12 06:27:44,62.8924,27.677,62.55,72,0,9.22
539,Marzuq,YE,2022-06-12 06:31:59,14.4,46.4667,94.17,14,12,6.15
540,Orasac,BA,2022-06-12 06:31:59,44.6289,16.0711,67.89,60,0,9.26
541,Scarborough,GB,2022-06-12 06:30:24,54.2797,-0.4044,56.79,80,12,5.01
542,Qasigiannguit,GL,2022-06-12 06:31:59,68.8193,-51.1922,35.85,93,33,2.33
543,Mitsamiouli,KM,2022-06-12 06:32:00,-11.3847,43.2844,79.63,66,2,8.55
544,Terekli-Mekteb,RU,2022-06-12 06:32:00,44.1671,45.8698,83.08,25,0,13.47
545,George Town,MY,2022-06-12 06:30:21,5.4112,100.3354,84.15,79,40,8.05
546,Robertsport,LR,2022-06-12 06:32:01,6.7533,-11.3686,78.21,83,93,4.79
547,Lajkovac,RS,2022-06-12 06:32:01,44.3694,20.1653,67.6,80,98,14.41
548,Sandata,RU,2022-06-12 06:32:02,46.2708,41.7583,85.57,32,0,12.28
549,Padre Bernardo,BR,2022-06-12 06:32:02,-15.35,-48.5,63.34,72,100,3.33
550,Troitsko-Pechorsk,RU,2022-06-12 06:32:02,62.7084,56.1964,59.0,43,18,14.56
551,Zalaszentgrot,HU,2022-06-12 06:32:03,46.9447,17.0792,64.36,60,0,12.91
552,Abatskoye,RU,2022-06-12 06:32:03,56.2875,70.4555,66.47,71,87,11.45
553,Gat,IL,2022-06-12 06:32:03,31.61,34.7642,87.4,100,0,9.53
554,Garowe,SO,2022-06-12 06:32:04,8.4054,48.4845,86.59,44,100,27.81
555,New Waterford,US,2022-06-12 06:32:04,40.8451,-80.6145,64.65,91,100,5.55
556,Ilebo,CD,2022-06-12 06:33:05,-4.3167,20.5833,79.9,46,22,3.67
557,Moshny,UA,2022-06-12 06:33:05,49.5147,31.7476,80.65,43,5,7.38
558,Calama,CL,2022-06-12 06:33:05,-22.4667,-68.9333,34.29,18,0,19.57
559,Tkibuli,GE,2022-06-12 06:33:06,42.3477,42.9981,69.04,42,100,15.9
560,Port Maria,JM,2022-06-12 06:33:06,18.3685,-76.8895,82.36,96,96,6.71
561,Koygorodok,RU,2022-06-12 06:33:07,60.445,50.9968,56.95,50,37,11.25
562,Mitu,CO,2022-06-12 06:29:11,1.1983,-70.1733,69.35,100,100,2.93
563,Lieksa,FI,2022-06-12 06:33:07,63.3167,30.0167,59.52,74,9,11.74
564,Karpathos,GR,2022-06-12 06:33:07,35.507,27.2132,75.16,69,40,21.85
565,Alcacer Do Sal,PT,2022-06-12 06:33:08,38.3733,-8.5144,75.43,49,44,3.04
566,Limburg,NL,2022-06-12 06:30:07,51.25,6.0,63.3,72,10,1.99
567,Jumla,NP,2022-06-12 06:33:08,29.2747,82.1838,71.24,44,98,7.49
568,Nuristan,AF,2022-06-12 06:33:08,35.3,70.8333,57.34,33,97,9.57
569,Maniitsoq,GL,2022-06-12 06:33:09,65.4167,-52.9,38.59,79,0,12.06
570,Rorvik,NO,2022-06-12 06:33:09,64.8621,11.2373,52.57,82,100,7.49
571,Marienburg,PL,2022-06-12 06:33:09,54.0359,19.0266,68.88,66,10,8.52
572,Kinston,US,2022-06-12 06:33:10,35.2627,-77.5816,73.94,94,0,0.0
573,Abnub,EG,2022-06-12 06:33:10,27.2696,31.1511,88.02,25,0,12.82
574,Druskininkai,LT,2022-06-12 06:33:10,54.0167,23.9667,64.85,52,7,4.47
575,Savannah Bight,HN,2022-06-12 06:33:11,16.45,-85.85,80.42,73,100,15.08
576,Fontaine,FR,2022-06-12 06:33:11,45.1984,5.6827,75.06,61,10,1.99
577,Kourou,GF,2022-06-12 06:33:11,5.1552,-52.6478,76.1,90,100,3.4
578,Arvika,SE,2022-06-12 06:33:12,59.6553,12.5852,59.61,56,42,14.05
579,Leo,BF,2022-06-12 06:33:12,11.1,-2.1,76.91,76,73,7.85
580,Nalut,LY,2022-06-12 06:33:12,30.3333,10.85,74.39,38,0,13.53
